scenario,repeat,policy,trueRate,estimate,biasPoints,promotion,discordantRate,coverage,escalationRate
style_only_control,218,truth_reference,0.47,0.47,0,0,0,1,0
style_only_control,219,single_candidate_first,0.522,0.618,9.599999999999998,1,0,1,0
style_only_control,219,randomized_single,0.522,0.618,9.599999999999998,1,0,1,0
style_only_control,219,swap_drop_discordant,0.522,0.618,9.599999999999998,1,0,1,0
style_only_control,219,swap_tie_aware,0.522,0.618,9.599999999999998,1,0,1,0
style_only_control,219,swap_escalate_discordant,0.522,0.618,9.599999999999998,1,0,1,0
style_only_control,219,truth_reference,0.522,0.522,0,1,0,1,0
style_only_control,220,single_candidate_first,0.49,0.568,7.799999999999995,1,0,1,0
style_only_control,220,randomized_single,0.49,0.568,7.799999999999995,1,0,1,0
style_only_control,220,swap_drop_discordant,0.49,0.568,7.799999999999995,1,0,1,0
style_only_control,220,swap_tie_aware,0.49,0.568,7.799999999999995,1,0,1,0
style_only_control,220,swap_escalate_discordant,0.49,0.568,7.799999999999995,1,0,1,0
style_only_control,220,truth_reference,0.49,0.49,0,0,0,1,0
style_only_control,221,single_candidate_first,0.482,0.608,12.6,1,0,1,0
style_only_control,221,randomized_single,0.482,0.608,12.6,1,0,1,0
style_only_control,221,swap_drop_discordant,0.482,0.608,12.6,1,0,1,0
style_only_control,221,swap_tie_aware,0.482,0.608,12.6,1,0,1,0
style_only_control,221,swap_escalate_discordant,0.482,0.608,12.6,1,0,1,0
style_only_control,221,truth_reference,0.482,0.482,0,0,0,1,0
style_only_control,222,single_candidate_first,0.482,0.582,9.999999999999998,1,0,1,0
style_only_control,222,randomized_single,0.482,0.582,9.999999999999998,1,0,1,0
style_only_control,222,swap_drop_discordant,0.482,0.582,9.999999999999998,1,0,1,0
style_only_control,222,swap_tie_aware,0.482,0.582,9.999999999999998,1,0,1,0
style_only_control,222,swap_escalate_discordant,0.482,0.582,9.999999999999998,1,0,1,0
style_only_control,222,truth_reference,0.482,0.482,0,0,0,1,0
style_only_control,223,single_candidate_first,0.45,0.58,12.999999999999995,1,0,1,0
style_only_control,223,randomized_single,0.45,0.58,12.999999999999995,1,0,1,0
style_only_control,223,swap_drop_discordant,0.45,0.58,12.999999999999995,1,0,1,0
style_only_control,223,swap_tie_aware,0.45,0.58,12.999999999999995,1,0,1,0
style_only_control,223,swap_escalate_discordant,0.45,0.58,12.999999999999995,1,0,1,0
style_only_control,223,truth_reference,0.45,0.45,0,0,0,1,0
style_only_control,224,single_candidate_first,0.482,0.574,9.199999999999998,1,0,1,0
style_only_control,224,randomized_single,0.482,0.574,9.199999999999998,1,0,1,0
style_only_control,224,swap_drop_discordant,0.482,0.574,9.199999999999998,1,0,1,0
style_only_control,224,swap_tie_aware,0.482,0.574,9.199999999999998,1,0,1,0
style_only_control,224,swap_escalate_discordant,0.482,0.574,9.199999999999998,1,0,1,0
style_only_control,224,truth_reference,0.482,0.482,0,0,0,1,0
style_only_control,225,single_candidate_first,0.47,0.586,11.6,1,0,1,0
style_only_control,225,randomized_single,0.47,0.586,11.6,1,0,1,0
style_only_control,225,swap_drop_discordant,0.47,0.586,11.6,1,0,1,0
style_only_control,225,swap_tie_aware,0.47,0.586,11.6,1,0,1,0
style_only_control,225,swap_escalate_discordant,0.47,0.586,11.6,1,0,1,0
style_only_control,225,truth_reference,0.47,0.47,0,0,0,1,0
style_only_control,226,single_candidate_first,0.452,0.526,7.400000000000001,1,0,1,0
style_only_control,226,randomized_single,0.452,0.526,7.400000000000001,1,0,1,0
style_only_control,226,swap_drop_discordant,0.452,0.526,7.400000000000001,1,0,1,0
style_only_control,226,swap_tie_aware,0.452,0.526,7.400000000000001,1,0,1,0
style_only_control,226,swap_escalate_discordant,0.452,0.526,7.400000000000001,1,0,1,0
style_only_control,226,truth_reference,0.452,0.452,0,0,0,1,0
style_only_control,227,single_candidate_first,0.496,0.602,10.599999999999998,1,0,1,0
style_only_control,227,randomized_single,0.496,0.602,10.599999999999998,1,0,1,0
style_only_control,227,swap_drop_discordant,0.496,0.602,10.599999999999998,1,0,1,0
style_only_control,227,swap_tie_aware,0.496,0.602,10.599999999999998,1,0,1,0
style_only_control,227,swap_escalate_discordant,0.496,0.602,10.599999999999998,1,0,1,0
style_only_control,227,truth_reference,0.496,0.496,0,0,0,1,0
style_only_control,228,single_candidate_first,0.474,0.62,14.600000000000001,1,0,1,0
style_only_control,228,randomized_single,0.474,0.62,14.600000000000001,1,0,1,0
style_only_control,228,swap_drop_discordant,0.474,0.62,14.600000000000001,1,0,1,0
style_only_control,228,swap_tie_aware,0.474,0.62,14.600000000000001,1,0,1,0
style_only_control,228,swap_escalate_discordant,0.474,0.62,14.600000000000001,1,0,1,0
style_only_control,228,truth_reference,0.474,0.474,0,0,0,1,0
style_only_control,229,single_candidate_first,0.496,0.57,7.399999999999995,1,0,1,0
style_only_control,229,randomized_single,0.496,0.57,7.399999999999995,1,0,1,0
style_only_control,229,swap_drop_discordant,0.496,0.57,7.399999999999995,1,0,1,0
style_only_control,229,swap_tie_aware,0.496,0.57,7.399999999999995,1,0,1,0
style_only_control,229,swap_escalate_discordant,0.496,0.57,7.399999999999995,1,0,1,0
style_only_control,229,truth_reference,0.496,0.496,0,0,0,1,0
style_only_control,230,single_candidate_first,0.454,0.554,10.000000000000004,1,0,1,0
style_only_control,230,randomized_single,0.454,0.554,10.000000000000004,1,0,1,0
style_only_control,230,swap_drop_discordant,0.454,0.554,10.000000000000004,1,0,1,0
style_only_control,230,swap_tie_aware,0.454,0.554,10.000000000000004,1,0,1,0
style_only_control,230,swap_escalate_discordant,0.454,0.554,10.000000000000004,1,0,1,0
style_only_control,230,truth_reference,0.454,0.454,0,0,0,1,0
style_only_control,231,single_candidate_first,0.472,0.572,9.999999999999998,1,0,1,0
style_only_control,231,randomized_single,0.472,0.572,9.999999999999998,1,0,1,0
style_only_control,231,swap_drop_discordant,0.472,0.572,9.999999999999998,1,0,1,0
style_only_control,231,swap_tie_aware,0.472,0.572,9.999999999999998,1,0,1,0
style_only_control,231,swap_escalate_discordant,0.472,0.572,9.999999999999998,1,0,1,0
style_only_control,231,truth_reference,0.472,0.472,0,0,0,1,0
style_only_control,232,single_candidate_first,0.506,0.616,10.999999999999998,1,0,1,0
style_only_control,232,randomized_single,0.506,0.616,10.999999999999998,1,0,1,0
style_only_control,232,swap_drop_discordant,0.506,0.616,10.999999999999998,1,0,1,0
style_only_control,232,swap_tie_aware,0.506,0.616,10.999999999999998,1,0,1,0
style_only_control,232,swap_escalate_discordant,0.506,0.616,10.999999999999998,1,0,1,0
style_only_control,232,truth_reference,0.506,0.506,0,0,0,1,0
style_only_control,233,single_candidate_first,0.484,0.59,10.599999999999998,1,0,1,0
style_only_control,233,randomized_single,0.484,0.59,10.599999999999998,1,0,1,0
style_only_control,233,swap_drop_discordant,0.484,0.59,10.599999999999998,1,0,1,0
style_only_control,233,swap_tie_aware,0.484,0.59,10.599999999999998,1,0,1,0
style_only_control,233,swap_escalate_discordant,0.484,0.59,10.599999999999998,1,0,1,0
style_only_control,233,truth_reference,0.484,0.484,0,0,0,1,0
style_only_control,234,single_candidate_first,0.442,0.586,14.399999999999997,1,0,1,0
style_only_control,234,randomized_single,0.442,0.586,14.399999999999997,1,0,1,0
style_only_control,234,swap_drop_discordant,0.442,0.586,14.399999999999997,1,0,1,0
style_only_control,234,swap_tie_aware,0.442,0.586,14.399999999999997,1,0,1,0
style_only_control,234,swap_escalate_discordant,0.442,0.586,14.399999999999997,1,0,1,0
style_only_control,234,truth_reference,0.442,0.442,0,0,0,1,0
style_only_control,235,single_candidate_first,0.494,0.56,6.600000000000006,1,0,1,0
style_only_control,235,randomized_single,0.494,0.56,6.600000000000006,1,0,1,0
style_only_control,235,swap_drop_discordant,0.494,0.56,6.600000000000006,1,0,1,0
style_only_control,235,swap_tie_aware,0.494,0.56,6.600000000000006,1,0,1,0
style_only_control,235,swap_escalate_discordant,0.494,0.56,6.600000000000006,1,0,1,0
style_only_control,235,truth_reference,0.494,0.494,0,0,0,1,0
style_only_control,236,single_candidate_first,0.46,0.57,10.999999999999993,1,0,1,0
style_only_control,236,randomized_single,0.46,0.57,10.999999999999993,1,0,1,0
style_only_control,236,swap_drop_discordant,0.46,0.57,10.999999999999993,1,0,1,0
style_only_control,236,swap_tie_aware,0.46,0.57,10.999999999999993,1,0,1,0
style_only_control,236,swap_escalate_discordant,0.46,0.57,10.999999999999993,1,0,1,0
style_only_control,236,truth_reference,0.46,0.46,0,0,0,1,0
style_only_control,237,single_candidate_first,0.492,0.558,6.600000000000006,1,0,1,0
style_only_control,237,randomized_single,0.492,0.558,6.600000000000006,1,0,1,0
style_only_control,237,swap_drop_discordant,0.492,0.558,6.600000000000006,1,0,1,0
style_only_control,237,swap_tie_aware,0.492,0.558,6.600000000000006,1,0,1,0
style_only_control,237,swap_escalate_discordant,0.492,0.558,6.600000000000006,1,0,1,0
style_only_control,237,truth_reference,0.492,0.492,0,0,0,1,0
style_only_control,238,single_candidate_first,0.49,0.564,7.399999999999995,1,0,1,0
style_only_control,238,randomized_single,0.49,0.564,7.399999999999995,1,0,1,0
style_only_control,238,swap_drop_discordant,0.49,0.564,7.399999999999995,1,0,1,0
style_only_control,238,swap_tie_aware,0.49,0.564,7.399999999999995,1,0,1,0
style_only_control,238,swap_escalate_discordant,0.49,0.564,7.399999999999995,1,0,1,0
style_only_control,238,truth_reference,0.49,0.49,0,0,0,1,0
style_only_control,239,single_candidate_first,0.464,0.58,11.599999999999994,1,0,1,0
style_only_control,239,randomized_single,0.464,0.58,11.599999999999994,1,0,1,0
style_only_control,239,swap_drop_discordant,0.464,0.58,11.599999999999994,1,0,1,0
style_only_control,239,swap_tie_aware,0.464,0.58,11.599999999999994,1,0,1,0
style_only_control,239,swap_escalate_discordant,0.464,0.58,11.599999999999994,1,0,1,0
style_only_control,239,truth_reference,0.464,0.464,0,0,0,1,0
style_only_control,240,single_candidate_first,0.518,0.564,4.5999999999999925,1,0,1,0
style_only_control,240,randomized_single,0.518,0.564,4.5999999999999925,1,0,1,0
style_only_control,240,swap_drop_discordant,0.518,0.564,4.5999999999999925,1,0,1,0
style_only_control,240,swap_tie_aware,0.518,0.564,4.5999999999999925,1,0,1,0
style_only_control,240,swap_escalate_discordant,0.518,0.564,4.5999999999999925,1,0,1,0
style_only_control,240,truth_reference,0.518,0.518,0,0,0,1,0
style_only_control,241,single_candidate_first,0.478,0.576,9.799999999999997,1,0,1,0
style_only_control,241,randomized_single,0.478,0.576,9.799999999999997,1,0,1,0
style_only_control,241,swap_drop_discordant,0.478,0.576,9.799999999999997,1,0,1,0
style_only_control,241,swap_tie_aware,0.478,0.576,9.799999999999997,1,0,1,0
style_only_control,241,swap_escalate_discordant,0.478,0.576,9.799999999999997,1,0,1,0
style_only_control,241,truth_reference,0.478,0.478,0,0,0,1,0
style_only_control,242,single_candidate_first,0.476,0.588,11.2,1,0,1,0
style_only_control,242,randomized_single,0.476,0.588,11.2,1,0,1,0
style_only_control,242,swap_drop_discordant,0.476,0.588,11.2,1,0,1,0
style_only_control,242,swap_tie_aware,0.476,0.588,11.2,1,0,1,0
style_only_control,242,swap_escalate_discordant,0.476,0.588,11.2,1,0,1,0
style_only_control,242,truth_reference,0.476,0.476,0,0,0,1,0
style_only_control,243,single_candidate_first,0.476,0.588,11.2,1,0,1,0
style_only_control,243,randomized_single,0.476,0.588,11.2,1,0,1,0
style_only_control,243,swap_drop_discordant,0.476,0.588,11.2,1,0,1,0
style_only_control,243,swap_tie_aware,0.476,0.588,11.2,1,0,1,0
style_only_control,243,swap_escalate_discordant,0.476,0.588,11.2,1,0,1,0
style_only_control,243,truth_reference,0.476,0.476,0,0,0,1,0
style_only_control,244,single_candidate_first,0.478,0.588,10.999999999999998,1,0,1,0
style_only_control,244,randomized_single,0.478,0.588,10.999999999999998,1,0,1,0
style_only_control,244,swap_drop_discordant,0.478,0.588,10.999999999999998,1,0,1,0
style_only_control,244,swap_tie_aware,0.478,0.588,10.999999999999998,1,0,1,0
style_only_control,244,swap_escalate_discordant,0.478,0.588,10.999999999999998,1,0,1,0
style_only_control,244,truth_reference,0.478,0.478,0,0,0,1,0
style_only_control,245,single_candidate_first,0.462,0.576,11.399999999999993,1,0,1,0
style_only_control,245,randomized_single,0.462,0.576,11.399999999999993,1,0,1,0
style_only_control,245,swap_drop_discordant,0.462,0.576,11.399999999999993,1,0,1,0
style_only_control,245,swap_tie_aware,0.462,0.576,11.399999999999993,1,0,1,0
style_only_control,245,swap_escalate_discordant,0.462,0.576,11.399999999999993,1,0,1,0
style_only_control,245,truth_reference,0.462,0.462,0,0,0,1,0
style_only_control,246,single_candidate_first,0.512,0.592,7.9999999999999964,1,0,1,0
style_only_control,246,randomized_single,0.512,0.592,7.9999999999999964,1,0,1,0
style_only_control,246,swap_drop_discordant,0.512,0.592,7.9999999999999964,1,0,1,0
style_only_control,246,swap_tie_aware,0.512,0.592,7.9999999999999964,1,0,1,0
style_only_control,246,swap_escalate_discordant,0.512,0.592,7.9999999999999964,1,0,1,0
style_only_control,246,truth_reference,0.512,0.512,0,0,0,1,0
style_only_control,247,single_candidate_first,0.45,0.534,8.400000000000002,1,0,1,0
style_only_control,247,randomized_single,0.45,0.534,8.400000000000002,1,0,1,0
style_only_control,247,swap_drop_discordant,0.45,0.534,8.400000000000002,1,0,1,0
style_only_control,247,swap_tie_aware,0.45,0.534,8.400000000000002,1,0,1,0
style_only_control,247,swap_escalate_discordant,0.45,0.534,8.400000000000002,1,0,1,0
style_only_control,247,truth_reference,0.45,0.45,0,0,0,1,0
style_only_control,248,single_candidate_first,0.43,0.56,13.000000000000005,1,0,1,0
style_only_control,248,randomized_single,0.43,0.56,13.000000000000005,1,0,1,0
style_only_control,248,swap_drop_discordant,0.43,0.56,13.000000000000005,1,0,1,0
style_only_control,248,swap_tie_aware,0.43,0.56,13.000000000000005,1,0,1,0
style_only_control,248,swap_escalate_discordant,0.43,0.56,13.000000000000005,1,0,1,0
style_only_control,248,truth_reference,0.43,0.43,0,0,0,1,0
style_only_control,249,single_candidate_first,0.464,0.552,8.800000000000002,1,0,1,0
style_only_control,249,randomized_single,0.464,0.552,8.800000000000002,1,0,1,0
style_only_control,249,swap_drop_discordant,0.464,0.552,8.800000000000002,1,0,1,0
style_only_control,249,swap_tie_aware,0.464,0.552,8.800000000000002,1,0,1,0
style_only_control,249,swap_escalate_discordant,0.464,0.552,8.800000000000002,1,0,1,0
style_only_control,249,truth_reference,0.464,0.464,0,0,0,1,0
style_only_control,250,single_candidate_first,0.482,0.576,9.399999999999997,1,0,1,0
style_only_control,250,randomized_single,0.482,0.576,9.399999999999997,1,0,1,0
style_only_control,250,swap_drop_discordant,0.482,0.576,9.399999999999997,1,0,1,0
style_only_control,250,swap_tie_aware,0.482,0.576,9.399999999999997,1,0,1,0
style_only_control,250,swap_escalate_discordant,0.482,0.576,9.399999999999997,1,0,1,0
style_only_control,250,truth_reference,0.482,0.482,0,0,0,1,0
style_only_control,251,single_candidate_first,0.492,0.604,11.2,1,0,1,0
style_only_control,251,randomized_single,0.492,0.604,11.2,1,0,1,0
style_only_control,251,swap_drop_discordant,0.492,0.604,11.2,1,0,1,0
style_only_control,251,swap_tie_aware,0.492,0.604,11.2,1,0,1,0
style_only_control,251,swap_escalate_discordant,0.492,0.604,11.2,1,0,1,0
style_only_control,251,truth_reference,0.492,0.492,0,0,0,1,0
style_only_control,252,single_candidate_first,0.516,0.56,4.400000000000004,1,0,1,0
style_only_control,252,randomized_single,0.516,0.56,4.400000000000004,1,0,1,0
style_only_control,252,swap_drop_discordant,0.516,0.56,4.400000000000004,1,0,1,0
style_only_control,252,swap_tie_aware,0.516,0.56,4.400000000000004,1,0,1,0
style_only_control,252,swap_escalate_discordant,0.516,0.56,4.400000000000004,1,0,1,0
style_only_control,252,truth_reference,0.516,0.516,0,0,0,1,0
style_only_control,253,single_candidate_first,0.458,0.574,11.599999999999994,1,0,1,0
style_only_control,253,randomized_single,0.458,0.574,11.599999999999994,1,0,1,0
style_only_control,253,swap_drop_discordant,0.458,0.574,11.599999999999994,1,0,1,0
style_only_control,253,swap_tie_aware,0.458,0.574,11.599999999999994,1,0,1,0
style_only_control,253,swap_escalate_discordant,0.458,0.574,11.599999999999994,1,0,1,0
style_only_control,253,truth_reference,0.458,0.458,0,0,0,1,0
