scenario,repeat,replay,criticalPathP50,criticalPathP95,criticalPathP99,deadlineMissRate,toolSecondsP50,toolSecondsP95,toolSecondsP99,meanPairwiseCorrelation
shared_incident,39,column_shuffled,0.41593814321095424,1.701295526653636,2.7938251027158763,0.0702,0.998306697606785,2.4885317064806203,3.7887020899736332,0.0063146393951619625
shared_incident,39,incident_stratified,0.3717331376111648,1.5695896279174744,2.780620167021809,0.0536,0.9244600033180191,3.8803589665266776,5.779461682489716,0.607018458343039
shared_incident,40,row_preserved,0.3708166349910829,1.4413502087571577,2.758298259275418,0.0474,0.9200932945915373,3.6437295063613506,6.058522008351953,0.6931145730553493
shared_incident,40,column_shuffled,0.4166692029481228,1.6739138669144333,2.8633528605749166,0.0658,1.005019715299552,2.4521905476079784,3.6451716674079324,-0.005329869223276621
shared_incident,40,incident_stratified,0.3726430483701062,1.5485963968115584,2.8373853077245563,0.0526,0.9228028262843522,3.814657040694315,5.787702667649619,0.6178083045625901
shared_incident,41,row_preserved,0.37209490589588656,1.5164298295824359,2.749317540064078,0.0508,0.9248661967306573,3.8110478112006523,6.010731238914564,0.7107775455769557
shared_incident,41,column_shuffled,0.42921987780038284,1.7062423632254147,2.769717852428121,0.0692,1.018060144011776,2.509325955141844,3.6270793631251177,0.004053486415036535
shared_incident,41,incident_stratified,0.3710735407786516,1.600658476545676,2.759085348713888,0.0552,0.9235215344111185,3.8877840870803384,5.691890296501441,0.6360059199534517
shared_incident,42,row_preserved,0.3698913110210741,1.4553478597390828,2.897230352873989,0.0478,0.9198564826574337,3.5820535249706276,6.350646705592091,0.7110519176780699
shared_incident,42,column_shuffled,0.4203631378593139,1.7172933626297235,2.962263899860986,0.0674,1.001279042007953,2.4886671070895785,3.8344611092808174,-0.00007415172455061281
shared_incident,42,incident_stratified,0.37065776759960956,1.5979872324405127,2.942606789422173,0.055,0.9213887571710095,3.8245390804481483,5.863563504600462,0.6098348468211815
