load_per_second,fault_shape,policy,repeat,requests,success_rate,attempt_amplification,p95_latency_seconds,peak_attempts_per_second,overload_failures,fault_failures,retries_denied,bad_tick_fraction
85,independent,exponential_full_jitter,183,25260,0.9935471100554236,1.1889944576405385,0.30000000000000004,165,3960,977,0,1.0
85,independent,budgeted_full_jitter,183,25260,0.9578384798099763,1.094695170229612,0.2,129,2541,916,1042,1.0
85,independent,no_retry,184,25607,0.8956925840590464,1.0,0.0,116,1803,868,0,1.0
85,independent,immediate_three,184,25607,0.9837153903229585,1.2375131799898464,0.1,199,5553,946,0,1.0
85,independent,exponential_no_jitter,184,25607,0.9896122154098489,1.2207599484515952,0.5,150,4982,937,0,1.0
85,independent,exponential_full_jitter,184,25607,0.9930097239036201,1.2062326707540907,0.4,162,4555,905,0,1.0
85,independent,budgeted_full_jitter,184,25607,0.9493888389893389,1.0939196313508026,0.2,126,2786,915,1273,1.0
85,independent,no_retry,185,25307,0.8978543485992018,1.0,0.0,120,1695,890,0,1.0
85,independent,immediate_three,185,25307,0.9856166278104872,1.2146441695973447,0.1,196,4884,912,0,1.0
85,independent,exponential_no_jitter,185,25307,0.9909511202434109,1.2078081163314498,0.5,165,4572,916,0,1.0
85,independent,exponential_full_jitter,185,25307,0.9937171533567788,1.1964278658078793,0.30000000000000004,191,4181,949,0,1.0
85,independent,budgeted_full_jitter,185,25307,0.9559410439799265,1.0947959062709922,0.2,137,2668,846,1096,1.0
85,independent,no_retry,186,25639,0.8962128008112641,1.0,0.0,116,1761,900,0,1.0
85,independent,immediate_three,186,25639,0.9860368969148563,1.218417254963142,0.1,188,5002,956,0,1.0
85,independent,exponential_no_jitter,186,25639,0.9897031865517376,1.2135028667264713,0.5,148,4782,956,0,1.0
85,independent,exponential_full_jitter,186,25639,0.9946175747884083,1.194625375404657,0.30000000000000004,168,4196,932,0,1.0
85,independent,budgeted_full_jitter,186,25639,0.9513631576894575,1.093724404227934,0.2,124,2755,895,1226,1.0
85,independent,no_retry,187,25616,0.8985399750156152,1.0,0.0,112,1760,839,0,1.0
85,independent,immediate_three,187,25616,0.9850093691442848,1.2252108057464084,0.1,186,5220,933,0,1.0
85,independent,exponential_no_jitter,187,25616,0.9881324172392255,1.2268113678950656,0.5,151,5172,942,0,1.0
85,independent,exponential_full_jitter,187,25616,0.9939490943160525,1.19460493441599,0.30000000000000004,163,4278,862,0,1.0
85,independent,budgeted_full_jitter,187,25616,0.9486258588382261,1.0934572142410992,0.2,132,2797,913,1286,1.0
85,independent,no_retry,188,25400,0.9019685039370079,1.0,0.0,113,1651,839,0,1.0
85,independent,immediate_three,188,25400,0.9887795275590551,1.203267716535433,0.1,175,4529,919,0,1.0
85,independent,exponential_no_jitter,188,25400,0.9889370078740157,1.215708661417323,0.5,162,4863,897,0,1.0
85,independent,exponential_full_jitter,188,25400,0.9944488188976378,1.181220472440945,0.30000000000000004,161,3848,896,0,1.0
85,independent,budgeted_full_jitter,188,25400,0.9594094488188977,1.0948425196850393,0.2,128,2546,894,1005,1.0
85,independent,no_retry,189,25439,0.8970085302095208,1.0,0.0,117,1754,866,0,1.0
85,independent,immediate_three,189,25439,0.9871850308581313,1.2152993435276545,0.1,189,4890,913,0,1.0
85,independent,exponential_no_jitter,189,25439,0.9882070836117772,1.2178544754117693,0.5,161,4921,921,0,1.0
85,independent,exponential_full_jitter,189,25439,0.9936318251503596,1.1939148551436771,0.30000000000000004,172,4144,951,0,1.0
85,independent,budgeted_full_jitter,189,25439,0.9520814497425213,1.0943433311057824,0.2,128,2740,879,1196,1.0
85,independent,no_retry,190,25339,0.8998776589447097,1.0,0.0,119,1684,853,0,1.0
85,independent,immediate_three,190,25339,0.98638462449189,1.2206085480879276,0.1,193,4992,943,0,1.0
85,independent,exponential_no_jitter,190,25339,0.9914755909862267,1.2009945143849403,0.5,149,4417,892,0,1.0
85,independent,exponential_full_jitter,190,25339,0.9943170606574845,1.1897864951260901,0.30000000000000004,178,4041,912,0,1.0
85,independent,budgeted_full_jitter,190,25339,0.9539050475551522,1.0940052882907771,0.2,128,2685,865,1145,1.0
85,independent,no_retry,191,25600,0.898671875,1.0,0.0,114,1752,842,0,1.0
85,independent,immediate_three,191,25600,0.982890625,1.2290625,0.1,194,5316,986,0,1.0
85,independent,exponential_no_jitter,191,25600,0.988515625,1.2197265625,0.5,150,4993,926,0,1.0
85,independent,exponential_full_jitter,191,25600,0.9936328125,1.198046875,0.30000000000000004,164,4336,897,0,1.0
85,independent,budgeted_full_jitter,191,25600,0.9490234375,1.09421875,0.2,127,2792,925,1285,1.0
85,independent,no_retry,192,25344,0.9032118055555556,1.0,0.0,115,1642,811,0,1.0
85,independent,immediate_three,192,25344,0.9868213383838383,1.2150015782828283,0.1,190,4843,940,0,1.0
85,independent,exponential_no_jitter,192,25344,0.9902935606060606,1.2115688131313131,0.5,154,4689,919,0,1.0
85,independent,exponential_full_jitter,192,25344,0.9937657828282829,1.1956281565656566,0.30000000000000004,158,4152,964,0,1.0
85,independent,budgeted_full_jitter,192,25344,0.955374053030303,1.0944996843434343,0.2,134,2618,908,1109,1.0
85,independent,no_retry,193,25751,0.8999650499009747,1.0,0.0,116,1772,804,0,1.0
85,independent,immediate_three,193,25751,0.9848161236456837,1.2272533105510466,0.1,209,5332,911,0,1.0
85,independent,exponential_no_jitter,193,25751,0.9886606345384645,1.2239524678653255,0.5,155,5094,965,0,1.0
85,independent,exponential_full_jitter,193,25751,0.9923109782144383,1.2098947613684905,0.4,177,4642,961,0,1.0
85,independent,budgeted_full_jitter,193,25751,0.9506426934876315,1.093122597180692,0.2,132,2811,858,1255,1.0
85,independent,no_retry,194,25573,0.8949673483752395,1.0,0.0,113,1829,857,0,1.0
85,independent,immediate_three,194,25573,0.9840456731709225,1.233918586008681,0.1,182,5492,898,0,1.0
85,independent,exponential_no_jitter,194,25573,0.9888554334649826,1.2170257693661284,0.5,150,4941,894,0,1.0
85,independent,exponential_full_jitter,194,25573,0.9928831189144801,1.2072107300668673,0.4,165,4546,935,0,1.0
85,independent,budgeted_full_jitter,194,25573,0.9501427286591326,1.0940836038008837,0.2,123,2821,860,1248,1.0
85,independent,no_retry,195,25583,0.8928194504162921,1.0,0.0,118,1866,876,0,1.0
85,independent,immediate_three,195,25583,0.9836610248993473,1.2298010397529608,0.1,209,5364,933,0,1.0
85,independent,exponential_no_jitter,195,25583,0.9867490130164562,1.2335926200992846,0.5,165,5361,954,0,1.0
85,independent,exponential_full_jitter,195,25583,0.9925341046788884,1.2038072157291952,0.4,175,4464,941,0,1.0
85,independent,budgeted_full_jitter,195,25583,0.9489895633819333,1.093186881913771,0.2,130,2809,880,1280,1.0
85,independent,no_retry,196,25703,0.8978329377893631,1.0,0.0,112,1779,847,0,1.0
85,independent,immediate_three,196,25703,0.9875111854647317,1.220052133992141,0.1,188,5015,962,0,1.0
85,independent,exponential_no_jitter,196,25703,0.9893397657860951,1.2150721705637475,0.5,149,4915,887,0,1.0
85,independent,exponential_full_jitter,196,25703,0.9935416099288021,1.19908181924289,0.30000000000000004,165,4301,982,0,1.0
85,independent,budgeted_full_jitter,196,25703,0.9507839551803291,1.0937244679609384,0.2,124,2766,908,1236,1.0
85,independent,no_retry,197,25055,0.9031331071642387,1.0,0.0,117,1571,856,0,1.0
85,independent,immediate_three,197,25055,0.9891837956495709,1.1928956296148474,0.1,189,4232,872,0,1.0
85,independent,exponential_no_jitter,197,25055,0.9913390540810217,1.1936938734783475,0.5,147,4095,975,0,1.0
85,independent,exponential_full_jitter,197,25055,0.994771502694073,1.175733386549591,0.30000000000000004,172,3588,946,0,1.0
85,independent,budgeted_full_jitter,197,25055,0.9610057872680103,1.0953901416882859,0.2,126,2522,845,954,1.0
85,independent,no_retry,198,25560,0.8998043818466354,1.0,0.0,120,1710,851,0,1.0
85,independent,immediate_three,198,25560,0.9843896713615023,1.2226917057902973,0.1,211,5164,927,0,1.0
85,independent,exponential_no_jitter,198,25560,0.9891627543035993,1.2171752738654147,0.5,164,4872,956,0,1.0
85,independent,exponential_full_jitter,198,25560,0.9928794992175274,1.2014866979655712,0.30000000000000004,187,4378,954,0,1.0
85,independent,budgeted_full_jitter,198,25560,0.9555946791862285,1.0940140845070423,0.2,136,2668,870,1124,1.0
85,independent,no_retry,199,25415,0.9009246507967735,1.0,0.0,119,1653,865,0,1.0
85,independent,immediate_three,199,25415,0.9875663977965768,1.2065315758410387,0.1,199,4653,912,0,1.0
85,independent,exponential_no_jitter,199,25415,0.9891009246507968,1.2088136927011608,0.5,150,4652,932,0,1.0
85,independent,exponential_full_jitter,199,25415,0.9948849104859335,1.1854810151485344,0.30000000000000004,158,3929,915,0,1.0
85,independent,budgeted_full_jitter,199,25415,0.9547117843793036,1.093920912846744,0.2,128,2656,882,1111,1.0
85,correlated,no_retry,0,25432,0.9256055363321799,1.0,0.0,121,1681,211,0,0.011666666666666667
85,correlated,immediate_three,0,25432,0.9868276187480339,1.1548836111984901,0.1,249,4017,257,0,0.011666666666666667
85,correlated,exponential_no_jitter,0,25432,0.9916247247562127,1.1531141868512111,0.5,217,3856,251,0,0.011666666666666667
85,correlated,exponential_full_jitter,0,25432,0.9926077382824787,1.135852469329978,0.2,227,3380,263,0,0.011666666666666667
85,correlated,budgeted_full_jitter,0,25432,0.9742450456118276,1.0852862535388488,0.1,132,2596,228,629,0.011666666666666667
85,correlated,no_retry,1,25496,0.8891590837778475,1.0,0.0,117,1823,1003,0,0.05533333333333333
85,correlated,immediate_three,1,25496,0.9534436774395983,1.2419203012237214,0.1,298,6124,1231,0,0.05533333333333333
85,correlated,exponential_no_jitter,1,25496,0.9606997176027612,1.2419203012237214,0.5,271,5957,1213,0,0.05533333333333333
85,correlated,exponential_full_jitter,1,25496,0.960542830247882,1.2278788829620333,0.30000000000000004,284,5573,1243,0,0.05533333333333333
85,correlated,budgeted_full_jitter,1,25496,0.9383432695324757,1.0868371509256354,0.1,135,2731,1055,1543,0.05533333333333333
85,correlated,no_retry,2,25195,0.8872395316531058,1.0,0.0,114,1659,1182,0,0.06733333333333333
85,correlated,immediate_three,2,25195,0.9488787457828934,1.2443738837070848,0.1,280,5908,1537,0,0.06733333333333333
85,correlated,exponential_no_jitter,2,25195,0.9587616590593372,1.2441357412184957,0.5,249,5708,1482,0,0.06733333333333333
85,correlated,exponential_full_jitter,2,25195,0.958086922008335,1.2294105973407423,0.30000000000000004,250,5323,1513,0,0.06733333333333333
85,correlated,budgeted_full_jitter,2,25195,0.9332010319507839,1.08505655884104,0.1,135,2545,1281,1646,0.06733333333333333
85,correlated,no_retry,3,25738,0.8702696402206853,1.0,0.0,120,1894,1445,0,0.08233333333333333
85,correlated,immediate_three,3,25738,0.9352708058124174,1.2969539202735256,0.1,289,7449,1860,0,0.08233333333333333
85,correlated,exponential_no_jitter,3,25738,0.9543476571606185,1.315447975755692,1.5,248,7544,1750,0,0.08233333333333333
85,correlated,exponential_full_jitter,3,25738,0.9511228533685601,1.284365529567177,0.4,276,6765,1812,0,0.08233333333333333
85,correlated,budgeted_full_jitter,3,25738,0.9142513015774342,1.090100240888958,0.2,140,2960,1566,2164,0.08233333333333333
85,correlated,no_retry,4,25648,0.9075171553337492,1.0,0.0,118,1811,561,0,0.031
85,correlated,immediate_three,4,25648,0.9717716781035558,1.2030957579538366,0.1,281,5259,674,0,0.031
85,correlated,exponential_no_jitter,4,25648,0.9790626949469744,1.207930442919526,0.5,248,5224,646,0,0.031
85,correlated,exponential_full_jitter,4,25648,0.9796475358702433,1.1871880848409233,0.30000000000000004,264,4635,688,0,0.031
85,correlated,budgeted_full_jitter,4,25648,0.9562538989394884,1.0883499688084841,0.2,134,2766,622,1095,0.031
85,correlated,no_retry,5,25737,0.8865446633251739,1.0,0.0,118,1843,1077,0,0.058333333333333334
85,correlated,immediate_three,5,25737,0.9532191009053114,1.2573337995881415,0.1,292,6541,1286,0,0.058333333333333334
85,correlated,exponential_no_jitter,5,25737,0.9651474530831099,1.2586937094455453,0.5,255,6323,1232,0,0.058333333333333334
85,correlated,exponential_full_jitter,5,25737,0.9637486886583518,1.2368185880250224,0.30000000000000004,283,5757,1271,0,0.058333333333333334
85,correlated,budgeted_full_jitter,5,25737,0.9335586898239888,1.0884329952985974,0.1,136,2859,1127,1676,0.058333333333333334
85,correlated,no_retry,6,25246,0.92073991919512,1.0,0.0,124,1695,306,0,0.016666666666666666
85,correlated,immediate_three,6,25246,0.9817792917689931,1.1633526103145053,0.1,240,4207,377,0,0.016666666666666666
85,correlated,exponential_no_jitter,6,25246,0.9877208270617127,1.1669967519607067,0.5,222,4175,351,0,0.016666666666666666
85,correlated,exponential_full_jitter,6,25246,0.9890279648261111,1.1525786263170403,0.30000000000000004,242,3745,384,0,0.016666666666666666
85,correlated,budgeted_full_jitter,6,25246,0.9694208983601362,1.082389289392379,0.1,131,2527,325,750,0.016666666666666666
85,correlated,no_retry,7,25561,0.9186651539454638,1.0,0.0,121,1684,395,0,0.021333333333333333
85,correlated,immediate_three,7,25561,0.9782481123586714,1.176049450334494,0.1,255,4582,474,0,0.021333333333333333
85,correlated,exponential_no_jitter,7,25561,0.9854857008724228,1.176401549235163,0.5,246,4414,466,0,0.021333333333333333
85,correlated,exponential_full_jitter,7,25561,0.9863463870740581,1.1605570987050584,0.30000000000000004,248,4002,451,0,0.021333333333333333
85,correlated,budgeted_full_jitter,7,25561,0.9674504127381558,1.0854817886624153,0.1,143,2618,399,808,0.021333333333333333
85,correlated,no_retry,8,25225,0.9023191278493558,1.0,0.0,121,1680,784,0,0.046
85,correlated,immediate_three,8,25225,0.963211100099108,1.212844400396432,0.1,280,5288,1009,0,0.046
85,correlated,exponential_no_jitter,8,25225,0.9726858275520317,1.2178790882061448,0.5,257,5189,996,0,0.046
85,correlated,exponential_full_jitter,8,25225,0.9718136769078295,1.1994449950445987,0.30000000000000004,261,4739,1003,0,0.046
85,correlated,budgeted_full_jitter,8,25225,0.949217046580773,1.0858275520317147,0.1,133,2562,884,1256,0.046
85,correlated,no_retry,9,25407,0.8937694336206558,1.0,0.0,125,1668,1031,0,0.05733333333333333
85,correlated,immediate_three,9,25407,0.9551698350848191,1.2255283976856772,0.1,305,5588,1281,0,0.05733333333333333
85,correlated,exponential_no_jitter,9,25407,0.9682371000118077,1.2491439367103554,0.5,290,5862,1275,0,0.05733333333333333
85,correlated,exponential_full_jitter,9,25407,0.9669776045971583,1.2141929389538315,0.30000000000000004,293,5039,1242,0,0.05733333333333333
85,correlated,budgeted_full_jitter,9,25407,0.9411579485968434,1.0857637658912898,0.1,136,2570,1104,1465,0.05733333333333333
85,correlated,no_retry,10,25283,0.9048372424158525,1.0,0.0,114,1647,759,0,0.042666666666666665
85,correlated,immediate_three,10,25283,0.9674880354388324,1.196851639441522,0.1,275,4856,943,0,0.042666666666666665
85,correlated,exponential_no_jitter,10,25283,0.9772574457145117,1.2095479175730728,0.5,244,4973,900,0,0.042666666666666665
85,correlated,exponential_full_jitter,10,25283,0.976268639006447,1.1798837163311315,0.30000000000000004,264,4242,906,0,0.042666666666666665
85,correlated,budgeted_full_jitter,10,25283,0.9548708618439268,1.0861448404065974,0.1,128,2520,799,1113,0.042666666666666665
85,correlated,no_retry,11,25520,0.9031347962382446,1.0,0.0,120,1709,763,0,0.042666666666666665
85,correlated,immediate_three,11,25520,0.9672413793103448,1.2084247648902822,0.1,250,5219,936,0,0.042666666666666665
85,correlated,exponential_no_jitter,11,25520,0.9774294670846395,1.2135971786833857,0.5,240,5105,922,0,0.042666666666666665
85,correlated,exponential_full_jitter,11,25520,0.9771159874608151,1.1925156739811913,0.30000000000000004,237,4597,900,0,0.042666666666666665
85,correlated,budgeted_full_jitter,11,25520,0.9526645768025078,1.0898902821316614,0.2,139,2657,845,1172,0.042666666666666665
85,correlated,no_retry,12,25612,0.8630719975011714,1.0,0.0,115,1791,1716,0,0.09266666666666666
85,correlated,immediate_three,12,25612,0.9260893331250976,1.3017335623926285,0.1,303,7552,2069,0,0.09266666666666666
85,correlated,exponential_no_jitter,12,25612,0.9447134155864438,1.3210213962205217,1.5,265,7582,2056,0,0.09266666666666666
85,correlated,exponential_full_jitter,12,25612,0.9402233328127441,1.2923629548649072,0.4,275,6978,2041,0,0.09266666666666666
85,correlated,budgeted_full_jitter,12,25612,0.9073481180696549,1.0878884897704202,0.1,131,2776,1848,2340,0.09266666666666666
85,correlated,no_retry,13,25573,0.9056035662612912,1.0,0.0,125,1787,627,0,0.035333333333333335
85,correlated,immediate_three,13,25573,0.970515778359989,1.2045125718531264,0.1,261,5193,791,0,0.035333333333333335
85,correlated,exponential_no_jitter,13,25573,0.9783756305478434,1.2099479920228366,0.5,233,5143,779,0,0.035333333333333335
85,correlated,exponential_full_jitter,13,25573,0.9777499706721934,1.1959097485629375,0.30000000000000004,235,4776,803,0,0.035333333333333335
85,correlated,budgeted_full_jitter,13,25573,0.9516677746060298,1.086145544128573,0.1,139,2754,685,1209,0.035333333333333335
85,correlated,no_retry,14,25679,0.8927528330542467,1.0,0.0,117,1746,1008,0,0.05533333333333333
85,correlated,immediate_three,14,25679,0.9572802679232058,1.2387164609213754,0.1,287,6020,1207,0,0.05533333333333333
85,correlated,exponential_no_jitter,14,25679,0.9700922933136026,1.2515284863117722,0.5,242,6056,1171,0,0.05533333333333333
85,correlated,exponential_full_jitter,14,25679,0.9683398886249465,1.2281630904630243,0.30000000000000004,264,5466,1206,0,0.05533333333333333
85,correlated,budgeted_full_jitter,14,25679,0.9386658358970364,1.087347638147903,0.1,132,2756,1062,1535,0.05533333333333333
85,correlated,no_retry,15,25446,0.8744792894757526,1.0,0.0,116,1756,1438,0,0.08133333333333333
85,correlated,immediate_three,15,25446,0.9412874322093846,1.276428515287275,0.1,279,6727,1801,0,0.08133333333333333
85,correlated,exponential_no_jitter,15,25446,0.9541774738662265,1.279808221331447,0.5,256,6531,1755,0,0.08133333333333333
85,correlated,exponential_full_jitter,15,25446,0.9514265503419005,1.265110429930048,0.4,266,6194,1788,0,0.08133333333333333
85,correlated,budgeted_full_jitter,15,25446,0.9212056904818046,1.0883046451308653,0.1,128,2679,1573,1970,0.08133333333333333
