model,pattern,rate,repeat,policy,throughput_rps,drop_rate,p50_ms,p95_ms,p99_ms,slo_attainment,mean_batch_size
no-batch-efficiency-control,poisson,90,53,b16-5ms,90.9,0,16.15684300234716,35.85800578803901,49.20406181953149,0.8356435643564356,1.544438233650084
no-batch-efficiency-control,poisson,90,53,b16-10ms,90.9,0,21.547963966462703,41.010520462506975,54.96449354463766,0.6728272827282729,1.8201581027667983
no-batch-efficiency-control,poisson,90,54,single,89.6,0,7.925284950055357,22.28236507661495,32.21975209887751,0.96875,1
no-batch-efficiency-control,poisson,90,54,b4-now,89.6,0,7.997293377520691,28.17513555484038,40.93137778275923,0.9301339285714286,1.1898086337338674
no-batch-efficiency-control,poisson,90,54,b4-2ms,89.6,0,11.95276164747338,30.58616223288118,43.53622603894473,0.9055803571428571,1.3222057368941642
no-batch-efficiency-control,poisson,90,54,b8-2ms,89.6,0,11.9542957376907,30.858310374926077,45.47845806918485,0.9055803571428571,1.3248265609514371
no-batch-efficiency-control,poisson,90,54,b8-5ms,89.6,0,15.733237504427962,34.52993415030505,50.00551013578661,0.8578125,1.5036557930258718
no-batch-efficiency-control,poisson,90,54,b16-5ms,89.6,0,15.733237504427962,34.52993415030505,50.00551013578661,0.8578125,1.5036557930258718
no-batch-efficiency-control,poisson,90,54,b16-10ms,89.6,0,20.89226087689167,40.36728898673937,57.20182788035527,0.6899553571428572,1.7559934318555008
no-batch-efficiency-control,poisson,90,55,single,91.64,0,8.646953222290904,22.93120757296856,31.45063633265272,0.9635530336097774,1
no-batch-efficiency-control,poisson,90,55,b4-now,91.64,0,8.938520232026349,29.136621951161942,39.92176085599749,0.9177215189873418,1.2245905317478125
no-batch-efficiency-control,poisson,90,55,b4-2ms,91.64,0,12.948227356846473,31.78409884096618,42.501300933610764,0.8836752509821039,1.3543424317617867
no-batch-efficiency-control,poisson,90,55,b8-2ms,91.64,0,12.948227356846473,32.5565612098726,43.55532823479007,0.8838934962898297,1.3570363003480854
no-batch-efficiency-control,poisson,90,55,b8-5ms,91.64,0,16.679682009937096,35.7136210519493,47.11747249214022,0.8312963771278917,1.5444255800792304
no-batch-efficiency-control,poisson,90,55,b16-5ms,91.64,0,16.679682009937096,35.7136210519493,47.11747249214022,0.8312963771278917,1.5444255800792304
no-batch-efficiency-control,poisson,90,55,b16-10ms,91.64,0,22.40129551489008,41.78476418660284,54.33262101942273,0.6475338280226975,1.8205470313542362
no-batch-efficiency-control,poisson,90,56,single,91.5,0,8.674915991163289,24.027345201502612,32.90742739219786,0.9562841530054644,1
no-batch-efficiency-control,poisson,90,56,b4-now,91.5,0,8.892482029703388,30.685853360482724,42.066463440469306,0.9007650273224044,1.240832956088728
no-batch-efficiency-control,poisson,90,56,b4-2ms,91.5,0,13.195791927595565,33.67863153705548,44.317195317402366,0.8677595628415301,1.3822491174987392
no-batch-efficiency-control,poisson,90,56,b8-2ms,91.5,0,13.195791927595565,34.72340688955228,47.26171663469722,0.8681967213114754,1.3846931043192725
no-batch-efficiency-control,poisson,90,56,b8-5ms,91.5,0,16.816246346981643,37.2389063508308,51.98796822364238,0.8214207650273224,1.5766465343687086
no-batch-efficiency-control,poisson,90,56,b16-5ms,91.5,0,16.816246346981643,37.2389063508308,51.98796822364238,0.8214207650273224,1.5766465343687086
no-batch-efficiency-control,poisson,90,56,b16-10ms,91.5,0,22.555776546927518,43.1417328702737,55.49927525922976,0.6483060109289618,1.8639918395103707
no-batch-efficiency-control,poisson,90,57,single,89.26,0,8.157031849375926,21.601193934882758,29.132511824413086,0.9766972888191799,1
no-batch-efficiency-control,poisson,90,57,b4-now,89.26,0,8.349778116193193,27.34541637840084,37.10240603637067,0.9316603181716334,1.1925493716337523
no-batch-efficiency-control,poisson,90,57,b4-2ms,89.26,0,12.566798490966903,30.025705234562338,39.11206562878215,0.9052207035626261,1.330162703379224
no-batch-efficiency-control,poisson,90,57,b8-2ms,89.26,0,12.566798490966903,30.6216142447156,41.15348226368587,0.9043244454402868,1.3321634494860868
no-batch-efficiency-control,poisson,90,57,b8-5ms,89.26,0,16.095707468688488,33.64622641684036,46.61695357698045,0.8543580551198745,1.5007060152499294
no-batch-efficiency-control,poisson,90,57,b16-5ms,89.26,0,16.095707468688488,33.64622641684036,46.61695357698045,0.8543580551198745,1.5007060152499294
no-batch-efficiency-control,poisson,90,57,b16-10ms,89.26,0,21.705408176094352,38.01336095158331,50.69687436586901,0.6930315930988125,1.7832214765100671
no-batch-efficiency-control,poisson,90,58,single,88.82,0,8.05247933888677,23.13338274529815,32.33032689729589,0.9619455077685206,1
no-batch-efficiency-control,poisson,90,58,b4-now,88.82,0,8.194507954322034,30.047666484886577,42.071454317432654,0.9153343841477145,1.208778712758699
no-batch-efficiency-control,poisson,90,58,b4-2ms,88.82,0,12.294171017019835,31.781178772696876,43.926681635050045,0.8894393154694888,1.3384537899773357
no-batch-efficiency-control,poisson,90,58,b8-2ms,88.82,0,12.294171017019835,32.95730452560383,47.40088918720721,0.8896644899797342,1.3404791929382094
no-batch-efficiency-control,poisson,90,58,b8-5ms,88.82,0,15.934486315683898,35.61669759170036,50.04440585901466,0.8450799369511371,1.5112311629229458
no-batch-efficiency-control,poisson,90,58,b16-5ms,88.82,0,15.934486315683898,35.61669759170036,50.04440585901466,0.8450799369511371,1.5112311629229458
no-batch-efficiency-control,poisson,90,58,b16-10ms,88.82,0,21.5003685919728,42,55.217765750945546,0.6804773699617204,1.7646082337317397
no-batch-efficiency-control,poisson,90,59,single,88.22,0,8.182453195135167,21.622958459855,29.99163316681006,0.9727952845159827,1
no-batch-efficiency-control,poisson,90,59,b4-now,88.22,0,8.308340149305877,27.155275384979177,37.4402305145486,0.9358422126501927,1.2011286681715576
no-batch-efficiency-control,poisson,90,59,b4-2ms,88.22,0,12.456014549570682,30.322226598193083,40.21455990563118,0.9077306733167082,1.3376068376068375
no-batch-efficiency-control,poisson,90,59,b8-2ms,88.22,0,12.456014549570682,30.418348621808036,42.85120144033863,0.9072772613919746,1.3403022670025189
no-batch-efficiency-control,poisson,90,59,b8-5ms,88.22,0,16.13496131562715,33.11544090544703,48.081335702758224,0.8485604171389708,1.5294624892210404
no-batch-efficiency-control,poisson,90,59,b16-5ms,88.22,0,16.13496131562715,33.11544090544703,48.081335702758224,0.8485604171389708,1.5294624892210404
no-batch-efficiency-control,poisson,90,59,b16-10ms,88.22,0,21.23992049975641,39.277668186950905,54.7230398478423,0.6841985944230333,1.7801940448310472
no-batch-efficiency-control,poisson,140,0,single,136.94,0.0018950437317784257,22.885280431124556,75.00697920188941,96.92500689253211,0.535709069665547,1
no-batch-efficiency-control,poisson,140,0,b4-now,137,0.0014577259475218659,29.597530381797696,89.43141967544761,111.69966778748676,0.4367883211678832,2.0400796614388845
no-batch-efficiency-control,poisson,140,0,b4-2ms,136.94,0.0018950437317784257,31.136234591795073,88.58783361080714,110.58485476384521,0.4073316781072002,2.2361452361452363
no-batch-efficiency-control,poisson,140,0,b8-2ms,137,0.0014577259475218659,32.54422440608323,105.17473004244675,129.89695231560472,0.4061313868613139,2.473287051011168
no-batch-efficiency-control,poisson,140,0,b8-5ms,136.98,0.0016034985422740526,35.80016639937094,106.42735051269665,131.19589078336867,0.35888450868739963,2.7748052827632916
no-batch-efficiency-control,poisson,140,0,b16-5ms,137.02,0.0013119533527696794,35.97386238163017,120.98521108200475,159.3302160441308,0.3560064224200847,2.8324118866620593
no-batch-efficiency-control,poisson,140,0,b16-10ms,136.96,0.001749271137026239,40.888144555836334,121.1571701285211,157.38170187999094,0.26460280373831774,3.27469012395042
no-batch-efficiency-control,poisson,140,1,single,138.44,0.00560264329837667,22.230721156069194,77.22916806286958,99.05288108703098,0.5498410863912164,1
no-batch-efficiency-control,poisson,140,1,b4-now,138.52,0.005028013216491883,29.19317688845331,89.56155892990864,113.52875313175537,0.43213976321108866,2.145897435897436
no-batch-efficiency-control,poisson,140,1,b4-2ms,138.54,0.004884355696020686,31.13404876014829,90.83080670549316,114.85842136893189,0.3932438284971849,2.3610719322990126
no-batch-efficiency-control,poisson,140,1,b8-2ms,138.54,0.004884355696020686,31.961190302819887,105.57790165955521,132.8354814162667,0.3942543669698282,2.6202254226675015
no-batch-efficiency-control,poisson,140,1,b8-5ms,138.6,0.004453383134607096,35.872594276872405,108.60886162459065,134.98159665023923,0.34040404040404043,2.955171196611366
no-batch-efficiency-control,poisson,140,1,b16-5ms,138.62,0.0043097256141359,35.80296325535164,124.82476945565577,169.02889749000315,0.3416534410618958,3.00898311174991
no-batch-efficiency-control,poisson,140,1,b16-10ms,138.42,0.0057463008188478664,39.194158596328634,123.95194006591919,168.56010269485705,0.258344169917642,3.399431125558716
no-batch-efficiency-control,poisson,140,2,single,140.06,0.002989749430523918,22.954796202080615,74.82123243962997,94.8477569742372,0.5387690989575896,1
no-batch-efficiency-control,poisson,140,2,b4-now,140.14,0.0024202733485193624,29.790822266710165,86.13110443940604,107.98801643658953,0.41986584843727703,2.139806812404677
no-batch-efficiency-control,poisson,140,2,b4-2ms,140.12,0.002562642369020501,31.761571972347156,87.90861472580218,111.13443722103693,0.37853268626891234,2.3436368699526593
no-batch-efficiency-control,poisson,140,2,b8-2ms,140.1,0.00270501138952164,33.166164609061525,102.2988368255028,128.34826017625164,0.3781584582441114,2.592729513247073
no-batch-efficiency-control,poisson,140,2,b8-5ms,140.12,0.002562642369020501,36.30523104979147,105.16358171662068,130.99520216483143,0.32386525834998575,2.8805203697363915
no-batch-efficiency-control,poisson,140,2,b16-5ms,140.12,0.002562642369020501,36.543553438052186,118.48540868334385,158.29637102903507,0.3224379103625464,2.9416491963661775
no-batch-efficiency-control,poisson,140,2,b16-10ms,140.14,0.0024202733485193624,41.17221059319672,118.93002532170794,156.51978749245245,0.23590695019266447,3.3853580048270313
no-batch-efficiency-control,poisson,140,3,single,141.1,0.007037297677691766,25.164193531680212,85.65076838700043,101.75576207400445,0.4972360028348689,1
no-batch-efficiency-control,poisson,140,3,b4-now,141.18,0.006474313863476425,31.908135709170892,97.01803828226002,116.05037456387072,0.39524011899702505,2.2108009392121053
no-batch-efficiency-control,poisson,140,3,b4-2ms,141.16,0.006615059817030261,34.440157293087395,99.08460227809701,117.70138396279435,0.3593085860017002,2.417689015691869
no-batch-efficiency-control,poisson,140,3,b8-2ms,141.18,0.006474313863476425,36.304308484192006,114.7931656420551,138.08771156616604,0.3569910752231194,2.71460602178091
no-batch-efficiency-control,poisson,140,3,b8-5ms,141.14,0.006755805770584096,39.829717967553734,116.4259949427069,137.2635195695184,0.30409522459968824,3.0632682574114245
no-batch-efficiency-control,poisson,140,3,b16-5ms,141.22,0.006192821956368754,39.97462181586161,135.47550135452911,175.0084814751608,0.30208185809375443,3.1454545454545455
no-batch-efficiency-control,poisson,140,3,b16-10ms,141.12,0.006896551724137931,44.75277937622741,138.27588724194356,176.68682467685358,0.21797052154195012,3.6337907375643224
no-batch-efficiency-control,poisson,140,4,single,142.16,0.008508857581252615,26.140554145844362,88.96318251451157,102.67838207229943,0.4819921215531795,1
no-batch-efficiency-control,poisson,140,4,b4-now,142.24,0.007950899707072115,33.3561228204926,101.75137357345011,119.21239304889605,0.38188976377952755,2.1574642126789367
no-batch-efficiency-control,poisson,140,4,b4-2ms,142.2,0.008229878644162365,35.80165311296878,101.63501587373321,119.48936665885049,0.349929676511955,2.343237989447376
no-batch-efficiency-control,poisson,140,4,b8-2ms,142.3,0.007532431301436742,38.09011749891215,117.76309038245563,140.41239304891133,0.3482782853127196,2.624494870997824
no-batch-efficiency-control,poisson,140,4,b8-5ms,142.26,0.007811410238526991,40.92811824753153,121.23819365762756,141.4066145292054,0.30802755518065517,2.943165969316597
no-batch-efficiency-control,poisson,140,4,b16-5ms,142.3,0.007532431301436742,40.95513274008408,141.34718872779558,178.47448253213952,0.30751932536893883,3.0142806140664047
no-batch-efficiency-control,poisson,140,4,b16-10ms,142.16,0.008508857581252615,45.52625517916749,145.64917257613706,180.65359612640168,0.21553179516038268,3.471604938271605
no-batch-efficiency-control,poisson,140,5,single,141.38,0.0021174477696216825,25.480968289772136,76.80327448896423,97.34397740542772,0.4918658933371057,1
no-batch-efficiency-control,poisson,140,5,b4-now,141.42,0.0018351214003387917,32.722258693233016,87.98771968359142,110.825467903338,0.38495262339131664,2.218848167539267
no-batch-efficiency-control,poisson,140,5,b4-2ms,141.42,0.0018351214003387917,34.887204723461764,89.67441356010022,111.35011334246155,0.3487484089944845,2.4255867200915855
no-batch-efficiency-control,poisson,140,5,b8-2ms,141.44,0.0016939582156973462,36.71753879454627,104.0942293418193,130.83946876929622,0.34785067873303166,2.737164998385534
no-batch-efficiency-control,poisson,140,5,b8-5ms,141.46,0.0015527950310559005,40.02446071460872,107.39341082462488,131.7405203333401,0.3014279655026156,3.063968196602819
no-batch-efficiency-control,poisson,140,5,b16-5ms,141.44,0.0016939582156973462,39.931738655075605,117.0251709459626,156.6346617744275,0.3016119909502262,3.1242167342425358
no-batch-efficiency-control,poisson,140,5,b16-10ms,141.42,0.0018351214003387917,45.22977857722435,122.46236483192479,162.36755824038846,0.21312402771885164,3.686820356676816
no-batch-efficiency-control,poisson,140,6,single,138.52,0.007025089605734767,23.157286536843458,81.37275381525251,102.20899706797354,0.5290210799884493,1
no-batch-efficiency-control,poisson,140,6,b4-now,138.56,0.006738351254480287,29.77782831978766,93.97083649993147,117.33073451633754,0.4292725173210162,2.105209914011128
no-batch-efficiency-control,poisson,140,6,b4-2ms,138.52,0.007025089605734767,31.62380373403721,94.13961802612175,116.2983734809277,0.39272307248050825,2.3161703311995545
no-batch-efficiency-control,poisson,140,6,b8-2ms,138.56,0.006738351254480287,32.7250663073919,109.89837348100991,138.0144083380219,0.3911662817551963,2.562807881773399
no-batch-efficiency-control,poisson,140,6,b8-5ms,138.6,0.0064516129032258064,36.061212993139634,112.59081879837322,136.53512449143454,0.33896103896103896,2.8621519422481954
no-batch-efficiency-control,poisson,140,6,b16-5ms,138.56,0.006738351254480287,36.39229412475106,125.78718190034124,172.2580992400617,0.3379041570438799,2.9166082690960056
no-batch-efficiency-control,poisson,140,6,b16-10ms,138.62,0.006308243727598566,42.261100832152806,135.61654435218952,180.2545508110852,0.2413793103448276,3.4239309210526314
no-batch-efficiency-control,poisson,140,7,single,140.82,0.002408614338339473,27.58529215065937,80.98052934402222,97.92002032717573,0.4591677318562704,1
no-batch-efficiency-control,poisson,140,7,b4-now,140.84,0.002266931141966563,34.94443337355915,92.58815657865489,112.35341241911374,0.36821925589321214,2.2078636959370903
no-batch-efficiency-control,poisson,140,7,b4-2ms,140.82,0.002408614338339473,36.8940253930632,93.22800799549441,112.33412931662315,0.3356057378213322,2.3919341096279467
no-batch-efficiency-control,poisson,140,7,b8-2ms,140.88,0.0019835647492207425,39.484592105687625,109.05953543351643,131.46322089470414,0.33503691084611015,2.6891158633897225
no-batch-efficiency-control,poisson,140,7,b8-5ms,140.8,0.0025502975347123833,42.89725998223366,109.52533285089157,131.9217659346432,0.2928977272727273,3.0247844827586206
no-batch-efficiency-control,poisson,140,7,b16-5ms,140.88,0.0019835647492207425,43.36687281327613,127.12736677497742,163.80787632407737,0.2906019307211811,3.097058823529412
no-batch-efficiency-control,poisson,140,7,b16-10ms,140.82,0.002408614338339473,46.61287601594813,128.19199030633536,163.66579660289426,0.21332197131089334,3.54759898904802
no-batch-efficiency-control,poisson,140,8,single,140.76,0.004385344461734333,26.642191749080666,84.22060573452472,101.34949138366937,0.4747087240693379,1
no-batch-efficiency-control,poisson,140,8,b4-now,140.84,0.0038194935634460318,34.02725654371898,95.56757943398406,117.00051049431204,0.38071570576540753,2.267342582710779
no-batch-efficiency-control,poisson,140,8,b4-2ms,140.82,0.0039609562880181075,35.95396405694919,96.79438495347677,115.67412582981706,0.34554750745632723,2.461048363741674
no-batch-efficiency-control,poisson,140,8,b8-2ms,140.84,0.0038194935634460318,38.23279281896794,111.84824206576741,137.2314670486303,0.3423743254757171,2.831112591605596
no-batch-efficiency-control,poisson,140,8,b8-5ms,140.8,0.004102419012590183,41.315299015503115,114.35626361189497,137.07040652219075,0.29772727272727273,3.161518422032006
no-batch-efficiency-control,poisson,140,8,b16-5ms,140.9,0.0033951053897298064,41.93381151329959,132.09879383888256,168.4082206535386,0.2945351312987935,3.2952344052692757
